ID,Posted at,Screen name,Text
814552272311095296,2016-12-29 19:22:50 +0000,larscastellucci,"So ein Zynismus. Auf dem #Mittelmeer geht es erst einmal darum, #Leben zu retten. @CSU  https://t.co/LkKNmaL06q",SPD
814551571224784896,2016-12-29 19:20:02 +0000,MarkHauptmann,Welche Zeitung meinen Sie denn? Meine eigene Zeitung 'Südthüringen Kurier' oder die 'Rundschau' oder das 'Freie Wort'. @BerndSchreiner,CDU
814551387283615744,2016-12-29 19:19:19 +0000,Halina_Waw,"die alternative für diejenigen, die nicht mit lautem knall ein neues jahr begrüßen wollen. 👍 https://t.co/UTpPr8yP97",DIE LINKE
814550574897238016,2016-12-29 19:16:05 +0000,Oliver_Krischer,"#Toshiba hat auf #akw gesetzt, steht deshalb nun am Rand der Pleite. #Atomkraft ist auch wirtschaftlich gescheitert https://t.co/88xCwKsNjO",GRUENE
814549213711306752,2016-12-29 19:10:40 +0000,DorisWagner_MdB,#Dislike https://t.co/lQbKol07R2,GRUENE
814547203549184000,2016-12-29 19:02:41 +0000,kahrs,@Thomas_Bareiss @CSU warum habt ihr sie denn erst reingelassen?,SPD
814547018672640000,2016-12-29 19:01:57 +0000,kahrs,RT @SoliDavidwache: Am 29.12.2013 wurde diese Seite ins Leben gerufen. Am Vorabend war die Davidwache zum zweiten Mal innerhalb... https://t.co/DHhSar8Qz6,SPD
814546661003448327,2016-12-29 19:00:32 +0000,kahrs,"RT @Karl_Lauterbach: Sehr lesenswertes Interview von Soziologen  Sighard Neckel zu Problemen SPD, was CDU besser mache, u Aufstieg AfD https://t.co/wEQPXYbg11",SPD
814546631811067904,2016-12-29 19:00:25 +0000,kahrs,RT @duckporn: https://t.co/o7By9TGNQo,SPD
814546461039988736,2016-12-29 18:59:44 +0000,kahrs,RT @TomSchreiberMdA: Am 23.12.2016 sprach ich mich für eine bessere #Videoüberwachung in B. aus. Michael Müller tut es nun auch. Danke! @GdP_Dir4 @SoliDavidwache,SPD
814542492150415360,2016-12-29 18:43:58 +0000,PriskaHinz,#Silvester naht! https://t.co/E1e2BmnJcf,GRUENE
814542114197479425,2016-12-29 18:42:28 +0000,PriskaHinz,RT @UmweltHessen: Ein Heim für #Haselmaus und Co entsteht mit Hilfe des #Umweltlotterie Gewinnerprojektes im @MainKinzigKreis:… https://t.co/RaRo39UbGI,GRUENE
814539298884243456,2016-12-29 18:31:16 +0000,matthiasbartke,Gesagt. Getan. Gerecht. Die Bilanz der SPD in der Großen Koalition kann sich sehen lassen.... https://t.co/KVkbIxeXnQ,SPD
814535488640053248,2016-12-29 18:16:08 +0000,SteinekeCDU,So ist es  #SPD kann halt #inneresicherheit nicht-  SPD und innere Sicherheit Lang nichts mehr gehört https://t.co/tX69X7OeHP,CDU
814525927975714816,2016-12-29 17:38:09 +0000,MarkHauptmann,Sehr guter Vorschlag. Dann würde #r2g in #Thüringen kräftig gekürzt werden. Hier wird seit 2 Jahren geltendes Recht… https://t.co/rrhnxa918s,CDU
814523544822489088,2016-12-29 17:28:40 +0000,kahrs,RT @J_Buehl: Nota bene: Nach #MichaelMüller & @AlbigTorsten spricht sich @kahrs für @sigmargabriel als Kanzlerkandidaten aus https://t.co/QtFujRT5JO,SPD
814521336735342592,2016-12-29 17:19:54 +0000,UweSchummer,"RT @JochenBlind: ""Ehrlichkeit ist eine bürgerliche Tugend"", schreibt @CDU-General @petertauber für @zeitonline zu ""Fake News"": https://t.co/TZO9L402vz",CDU
814520843111985152,2016-12-29 17:17:56 +0000,SteinekeCDU,"Erstaunlich wie schnell er, vollkommen zu recht, umkippt #Müller für mehr #Videoüberwachung in #BerlinStation  https://t.co/Qz9nrd67XD",CDU
814520806965387264,2016-12-29 17:17:48 +0000,UweSchummer,RT @ntvde: Einblick in perfide Methoden: Ehemalige Kindersoldaten berichten über Gehirnwäsche durch den IS… https://t.co/G0nvgfpbNn,CDU
814520676036050948,2016-12-29 17:17:16 +0000,UweSchummer,"RT @bistum_trier: Kommen demnächst zu euch und bringen den Segen Christum mansionem benedicat - Christus segne dieses Haus"". Öffnet e… https://t.co/JW3Kbjsb0e",CDU
814520458431303680,2016-12-29 17:16:25 +0000,UweSchummer,"RT @TilmannKk: Pseudopfarrer bei #afd Demo. @landesbischof  Entlarvend, zu welchen Mitteln sie greifen, um aus Unglück anderer Kap… https://t.co/npNCpPSZFi",CDU
814520447098351617,2016-12-29 17:16:22 +0000,kahrs,jahresabschlussversammlung 2016 der handwerkskammer hamburg. es redet der wirtschaftssenator der freien und hansest… https://t.co/RVrjAudhML,SPD
814520379393843200,2016-12-29 17:16:06 +0000,DorisWagner_MdB,"Ein wundervoller Film, großartige Bilder #Liebe #Suche  #Selbstbestimmung  https://t.co/SVtrRA5Sw0",GRUENE
814517475589038080,2016-12-29 17:04:33 +0000,berlinliebich,"Alles was zu weniger Morden und Töten in #Syrien führte, wäre erst einmal eine gute Nachricht. Aber Fragen bleiben:https://t.co/7WFFUHjOss",DIE LINKE
814513638161743872,2016-12-29 16:49:18 +0000,Annette_Groth,"Basel Ghattas, Mitglied des israelischen Parlaments (Knesset) für die gemeinsame Liste, wurde in der vergangenen... https://t.co/wX3OgnH6t3",DIE LINKE
814511307743494144,2016-12-29 16:40:03 +0000,UweSchummer,Der #Niederrhein auf Probe Patenschaft zwischen #USA und #Deutschland  https://t.co/5jb8hPiFp7,CDU
814510326863556608,2016-12-29 16:36:09 +0000,UweSchummer,RT @aktuelle_stunde: Der mutmaßliche Berlin-Attentäter Anis Amri  war in NRW bestens vernetzt. Wir wissen immer mehr Details. https://t.co/82nposBaEa,CDU
814508302126161922,2016-12-29 16:28:06 +0000,michael_thews,"Marzipan-Schwein, Mause-Speck, Schoko-Hase.....! Ein Skandal jagt den Nächsten. Saure Gurken Zeit. https://t.co/yAWyRRFcRe",SPD
814504377117450241,2016-12-29 16:12:30 +0000,kahrs,"jahresschlussversammlung 2016 der handwerkskammer hamburg, es redet der präsident. https://t.co/pvaoZV7D0e",SPD
814497919336349697,2016-12-29 15:46:51 +0000,Karl_Lauterbach,Rot-rot-grüne Sicherheitspolitik: Keine falsche Rücksicht auf Terror u Kriminelle. Links muss auch wehrhaft sein. https://t.co/Go78unya8d,SPD
814495066807009280,2016-12-29 15:35:31 +0000,PLengsfeld,"Mache ich nur ausnahmsweise, aber da tip 3 Familien (Czaja, Ochsenknecht, Lengsfeld) geadelt hat...Rü von VL an tip https://t.co/dvOHRVFZHy",CDU
814485505207308288,2016-12-29 14:57:31 +0000,Thomas_Bareiss,Das sehe ich genauso!! https://t.co/yfOiTEyVj2,CDU
814481557348032512,2016-12-29 14:41:50 +0000,Elfi_Scho_A,"Wir lassen nicht locker, wenn es um die Zukunft unserer Kinder geht und um gute Politik für Familien geht. Wir... https://t.co/2s7oFvNlgk",SPD
814477177400000512,2016-12-29 14:24:26 +0000,UweSchummer,Bund entlastet #Kommunen Bund Länder #Finanzen  https://t.co/GQxmXSDk4k,CDU
814473606411517952,2016-12-29 14:10:14 +0000,voglerk,Der Weg in den Überwachungsstaat: Bundesregierung will bei Whatsapp und Co. mitlesen https://t.co/atXougodJM,DIE LINKE
814470110522068993,2016-12-29 13:56:21 +0000,KaiGehring,RT @dw_wissenschaft: Abschalten als guter #Vorsatz für das #Jahr2017 😊? Wie abhängig wir von Smartphone und Co. sind:… https://t.co/mvlv2C0r0j,GRUENE
814468851400396804,2016-12-29 13:51:20 +0000,K_SA,RT @msf_de: Anhaltende Gewalt im #Südsudan: 80.000+ Menschen suchen Schutz im #Sudan - wir leisten medizinische Nothilfe: https://t.co/bhHagXXgkz,GRUENE
814468750493843457,2016-12-29 13:50:56 +0000,K_SA,RT @UN: Here's a list of 10 ways the UN makes a difference in the lives of millions every day. See what else we do:… https://t.co/o9ND5s2Od9,GRUENE
814468544561811457,2016-12-29 13:50:07 +0000,kaiwegner,Viele Grüße aus dem #Horst-Dohm-Eisstadion in #Wilmersdorf. Alles noch heil! 😜 https://t.co/K21npSQMhB,CDU
814467577636392960,2016-12-29 13:46:17 +0000,kahrs,"RT @JanoschDelcker: “Sigmar Gabriel is the best candidate, who will become a great chancellor,”  @kahrs told @POLITICOEurope https://t.co/XH4ZxE4ThS",SPD
814466809969647616,2016-12-29 13:43:14 +0000,Karl_Lauterbach,"Sehr lesenswertes Interview von Soziologen  Sighard Neckel zu Problemen SPD, was CDU besser mache, u Aufstieg AfD https://t.co/wEQPXYbg11",SPD
814465530375602176,2016-12-29 13:38:09 +0000,kahrs,so ist die lage. sigmar gabriel wird kanzler.Sigmar Gabriel gaining support for chancellor bid https://t.co/4QXZsnlTcR via @POLITICOEurope,SPD
814459602167336960,2016-12-29 13:14:35 +0000,schneidercar,RT @Kajo2009: Nix gelernt aus der Geschichte. NullkommaNull. Und offensichtlich auch nichts aus dem Aufstieg von Trump&Co. https://t.co/RvQxzBtn7C,SPD
814459121009299456,2016-12-29 13:12:41 +0000,TinaSchwarzer,"@Thomas_Bareiss vegane Currywurst oder die ""richtige"" Currywurst?🤔😂",CDU
814450933891530753,2016-12-29 12:40:09 +0000,voglerk,"Bremerhavener Appell: ""Nein zum Säbelrasseln - Truppenverlegung stoppen!"" https://t.co/yzIYzlWupQ",DIE LINKE
814449531702145029,2016-12-29 12:34:34 +0000,KaiGehring,"1 Tag, 2 News: 2016 wieder über 900 Attacken auf #Flüchtlingsunterkünfte. #CSU will #VeggieWurst verbieten. #findedenfehler #nochfragen",GRUENE
814446230168342528,2016-12-29 12:21:27 +0000,UweSchummer,RT @MOptendrenk: Anschlag in Berlin: #NRW-Opposition alarmiert wegen Amris Aktivitäten im Ruhrgebiet https://t.co/Fq7ZwYhtkM via @faznet,CDU
814445185967030272,2016-12-29 12:17:18 +0000,KerstinGriese,"RT @BMAS_Bund: Vieles ist anders im neuen Jahr 2017! Was genau, sehen Sie hier: https://t.co/ij4bdR5HHY https://t.co/cRjDGrwilw",SPD
814444450927833088,2016-12-29 12:14:23 +0000,SteinekeCDU,"RT @ulfposh: Also, im meiner Twitter- Blase macht man es sich gerade beim bashen eines #CSU Ministers bequem. Wie immer: irre mutig, und soviel Applaus!",CDU
814444176867807237,2016-12-29 12:13:18 +0000,MarkHauptmann,"RT @welt: Österreichs Außenminister: Wer keine Staatsbürger zurücknimmt, soll weniger Geld bekommen https://t.co/y3ZJjk1f7k https://t.co/9HPpVV5Mvd",CDU
814443946684321792,2016-12-29 12:12:23 +0000,Karl_Lauterbach,Schlechte Nachricht f Personalisierte Medizin b Krebs: Haupttumor kann 2000 Mutationen haben! Keine Zielgene klar  https://t.co/uJhXCYGlwP,SPD
814443324350271488,2016-12-29 12:09:54 +0000,Petra_Sitte_MdB,RT @krautreporter: Wir haben die Aussage eines AfD-Mannes zu dem Obdachlosenfall in Berlin überprüft. https://t.co/OBlSJahOFW,DIE LINKE
814440953092173824,2016-12-29 12:00:29 +0000,Karl_Lauterbach,"(2) mit ähnlicher Methode, Fraktalanalyse, (denkbar auch bei Musiker Schriftsteller) kann man wahrscheinlich Früherkennung machen.",SPD
814440583636942849,2016-12-29 11:59:01 +0000,ThomasHitschler,Vielen Dank für den unermüdlichen Einsatz! https://t.co/PX8J2PTxaU,SPD
814440252131672064,2016-12-29 11:57:42 +0000,Karl_Lauterbach,Veränderung der typischen Folge Pinselstriche toter Maler zeigt nachträglich zuverlässig Beginn d Demenz (1) https://t.co/q7mmwjL8sL,SPD
814434354218860544,2016-12-29 11:34:16 +0000,larsklingbeil,RT @RepUnderwoodSC: Not even I would thank myself. https://t.co/pHtzbnbFks,SPD
814432398486175744,2016-12-29 11:26:29 +0000,SteinekeCDU,"RT @SvenPetke: ""Größere Einheiten weder sparsamer noch leistungsstärker."" #vibb @CDUFraktionBRB @BVBFW @rbb24 https://t.co/02GRleXNNA",CDU
814428459569213441,2016-12-29 11:10:50 +0000,MarkHauptmann,Nich nur nach dem Willen der @CSU sondern nach meinem Willen auch. Steht in unserem Papier vom #berlinerKreis… https://t.co/F7dbxX1nQx,CDU
814424131877933060,2016-12-29 10:53:38 +0000,PSchnieder,"RT @welt: CDU-Vize Julia Klöckner: „Wer gegen die Hausordnung verstößt, muss umgehend gehen“ https://t.co/yetvXIqZN5 https://t.co/MD8mcWH2tA",CDU
814421462081802241,2016-12-29 10:43:02 +0000,NicoleMaisch,RT @FunkeBerlin: In vielen Kosmetika und Reinigungsmitteln steckt Mikroplastik. Die Grünen fordern ein Verbot. @NicoleMaisch… https://t.co/rfJDe2E0r5,GRUENE
814421423397670912,2016-12-29 10:42:53 +0000,Thomas_Bareiss,Da hört der Spaß auf! Wir Schwaben können auch anders: Ab jetzt wird die Currywurst boykottiert!! 😛https://t.co/Rb2bdnsgft,CDU
814415591989739521,2016-12-29 10:19:42 +0000,FrankSchwabe,"RT @FRlokal: Der türkische Journalist Ahmet Sik wurde unter dem Vorwurf der Verbreitung von ""Terror-Propaganda"" festgenommen: https://t.co/iIvwCsKjPt",SPD
814415401148878848,2016-12-29 10:18:57 +0000,monikalazar,RT @LVZ: Breite Proteste zum zweiten Jahrestag von #Legida in #Leipzig geplant: https://t.co/JPTNpPJUBZ #nolegida #platznehmen @platznehmen,GRUENE
814410464125943809,2016-12-29 09:59:20 +0000,voglerk,Das Versagen der Behörden: Berlin-Attentäter Amri hätte längst in Gewahrsam genommen werden müssen https://t.co/Ls2dtMliSP,DIE LINKE
814408576462688256,2016-12-29 09:51:50 +0000,SteinekeCDU,Da hat jemand endgültig jeden Bezug zur Realität verloren. Die #Kreisreform mit #Hartz4 zu vergleichen und allen... https://t.co/l5XBpwIDZz,CDU
814407225267650561,2016-12-29 09:46:28 +0000,voglerk,RT @UweHiksch: Bilder v. Protest vor dem Bundestag: Auslandseinsätze der Bundeswehr beenden! https://t.co/YlaSczWZtO #NaturFreunde #Linke #antimil #Frieden,DIE LINKE
814405221292052481,2016-12-29 09:38:30 +0000,MartinRosemann,RT @Karl_Lauterbach: Das Amri zuschlagen konnte trotz intensiver Überwachung bedeutet dass bei Gefährder vor Abschiebung nur Haft hilft. Anderes Augenwischerei.,SPD
814399593853108224,2016-12-29 09:16:08 +0000,EvaHoegl,"RT @bayern2: Eva Högl @spdbt schließt Fehler im Fall #Amri nicht aus+fordert ""schonungslose"" Analyse https://t.co/Hgf9MCRoAT #BerlinChristmasMarketAttack",SPD
814397761177133056,2016-12-29 09:08:51 +0000,MGrosseBroemer,"RT @ulfposh: Die Linke und ihre Lieblings-Splatter-Theorie, die all ihr eigenes Versagen in den Schatten stellen soll. #extraarm https://t.co/nQgRU9RDzX",CDU
814396313668358144,2016-12-29 09:03:06 +0000,MGrosseBroemer,"RT @DarthPutinKGB: If you think 2016 was bad, 2017 is sponsored by the KGB.",CDU
814395042857177088,2016-12-29 08:58:03 +0000,MGrosseBroemer,Das wird bestimmt gut. #durchlüften https://t.co/iOuFowDINq,CDU
814392829418074112,2016-12-29 08:49:15 +0000,kahrs,"nach 2 terminen jetzt in der s1 gen fitness first, etwas turnen.",SPD
814392364265590784,2016-12-29 08:47:24 +0000,kahrs,tja https://t.co/mtrttRZV3f,SPD
814391899188498432,2016-12-29 08:45:34 +0000,kahrs,RT @EnricoTokar: Bescheiden füge ich hinzu; ich will ihn auch! Aber auch das ist keine Neuigkeit😉 https://t.co/T3eDZrNGDq,SPD
814391607126585344,2016-12-29 08:44:24 +0000,kahrs,RT @tspwahl: Flügelschlagen für den Chef https://t.co/CusUbzGkPt,SPD
814391361789186048,2016-12-29 08:43:25 +0000,UweSchummer,Budget für Arbeit nutzen | kobinet-nachrichten #Inklusion https://t.co/S5I2vCjVYP,CDU
814390847072571392,2016-12-29 08:41:23 +0000,kahrs,"RT @TspBerlin: Moment mal, der ist doch Drucker und nicht Müller. #verbrauchertaeuschung https://t.co/pqk8Gx85Rx",SPD
814390794085867520,2016-12-29 08:41:10 +0000,kahrs,RT @Kajo2009: Nix gelernt aus der Geschichte. NullkommaNull. Und offensichtlich auch nichts aus dem Aufstieg von Trump&Co. https://t.co/RvQxzBtn7C,SPD
814390493001949184,2016-12-29 08:39:58 +0000,kahrs,"RT @TspBerlin: Okay, no name jokes. Ich müsste sonst korrekterweise Grünholzfraktur heißen. https://t.co/tyNs8yy94l",SPD
814390286176686081,2016-12-29 08:39:09 +0000,kahrs,@Thomas_Bareiss mahlzeit.,SPD
814389700173697025,2016-12-29 08:36:49 +0000,kahrs,so ist die lage. bester mann.https://t.co/HsPQxDY9EM,SPD
814388880900235264,2016-12-29 08:33:34 +0000,Thomas_Bareiss,"Besser wäre ein Konzept, wie #AfD und #Linke gestoppt werden können! https://t.co/dqx2zUw8Kb",CDU
814387925454622721,2016-12-29 08:29:46 +0000,Thomas_Bareiss,"Ich finde, wo #Schnitzel drauf steht muss auch #Schnitzel drin sein!! https://t.co/KxFVNJfGRN",CDU
814387445206839296,2016-12-29 08:27:52 +0000,SteinekeCDU,Jeden Bezug zur Realität verloren - #Schröter vergleicht #Kreisreform mit #Hartz4 #vibb https://t.co/3pflfY3A11,CDU
814385955180257280,2016-12-29 08:21:56 +0000,SteinekeCDU,Wenn wundert das? Kaum #Abschiebehaft unter #rotrot in #Brandenburg https://t.co/LJpOsGY0vu,CDU
814384865634304000,2016-12-29 08:17:37 +0000,IreneMihalic,Wie sich Rechtsterrorismus im Internet organisiert ist im Verfassungsschutzbericht nicht nachzulesen. Aber hier: https://t.co/yvZ6CzCUFg,GRUENE
814384391283765248,2016-12-29 08:15:44 +0000,SteinekeCDU,"RT @OlafWedekind: Ok, dann doch lieber die Socken... 😅 https://t.co/tMU0UqXoyp",CDU
814383502338772992,2016-12-29 08:12:12 +0000,SteinekeCDU,RT @bzberlin: Zwei Straftaten dank #Videoueberwachung in #Berlin schnell aufgeklärt: Senat #R2G mauert weiter… https://t.co/dQhDasVbyG,CDU
814382787813900288,2016-12-29 08:09:21 +0000,kahrs,halt beatrix von wagenknecht. https://t.co/iCutRMLOHE,SPD
814373607971418113,2016-12-29 07:32:53 +0000,Annette_Groth,"Gegen diese menschenrechtsverletzenden Gesetze müssen wir alle viel lauter protestieren. Skandalös, Wie auch die... https://t.co/l7ld7Bmg2u",DIE LINKE
814372062454284288,2016-12-29 07:26:44 +0000,kahrs,"RT @meyerar: Wenn das #VeggieSchnitzelVerbot kommt, wie geht es dann weiter mit den Klassikern wie ""falscher Hase"" oder ""kalter Hund""? #schonSommerloch?",SPD
814370230453620736,2016-12-29 07:19:27 +0000,SteinekeCDU,RT @VolkerUllrich: Auch Aufklärung von Straftaten ist wichtiges Prinzip des Rechtsstaats. Wird oftmals in der Debatte verkannt. https://t.co/1QBlQJkyIm,CDU
814365236060946432,2016-12-29 06:59:37 +0000,SteinekeCDU,RT @HugoMuellerVogg: Vorschlag von @JuliaKloeckner: Wetterfahnen in @Ralf_Stegner-Fahnen umbenennen 👍😂👍 https://t.co/C9Hqje7otI via welt,CDU
814358296157097984,2016-12-29 06:32:02 +0000,kahrs,moin,SPD
814347688359718912,2016-12-29 05:49:53 +0000,NicoleMaisch,RT @bueti: The hottest year yet. #2016In4Words,GRUENE
814236908788269056,2016-12-28 22:29:41 +0000,NiemaMovassat,AfD halt. Eine postfaktische Partei. #NoAfD https://t.co/luH7SFMoQy,DIE LINKE
814234207740395521,2016-12-28 22:18:57 +0000,NielsAnnen,RT @DLFNachrichten: Grundsatzrede zu Nahost: Steinmeier stellt sich hinter US-Kollegen Kerryhttps://t.co/CXsgo7S4Bs,SPD
814232279027449858,2016-12-28 22:11:17 +0000,SteinbachErika,Monika Gruber ist wieder große Klasse❗ https://t.co/pUkWP8OwsS,CDU
814229986437689346,2016-12-28 22:02:11 +0000,NielsAnnen,"Kerry widerlegt Netanyahus Kritik: ""settler population in the West Bank has increased by nearly 270000 since Oslo"" https://t.co/ZHP6Dlr8jU",SPD
814229685500604416,2016-12-28 22:00:59 +0000,kahrs,RT @Karl_Lauterbach: Das Amri zuschlagen konnte trotz intensiver Überwachung bedeutet dass bei Gefährder vor Abschiebung nur Haft hilft. Anderes Augenwischerei.,SPD
814229173711544320,2016-12-28 21:58:57 +0000,FrankSchwabe,"RT @tobi_tobson: ""Vegane Wurst"" irreführend finden, sich selbst aber ""Chirstlich-Soziale Union"" nennen. Scherzkekse.",SPD
814228935886172160,2016-12-28 21:58:00 +0000,FrankSchwabe,RT @JochenFlasbarth: Verbrauchertäuschung durch vegane Currywurst taucht nicht mal unter den Top 100 auf. Aber: Zeit die Intensivst-Tier… https://t.co/JuBBBhBAZp,SPD
814228850423005185,2016-12-28 21:57:40 +0000,FrankSchwabe,RT @AuswaertigesAmt: BM #Steinmeier zur #Nahost-Rede von @JohnKerry: #Kerry hat sich seit Amtsantritt unermüdlich für friedliche Lösung des Konflikts eingesetzt.,SPD
814208707781390337,2016-12-28 20:37:37 +0000,Halina_Waw,"hammel- und schafsprung bitte :-) oder doch besser ja-, nein-, enthaltungstürnutzer*in? 😂 https://t.co/K5ZWgvpltd",DIE LINKE
814208288204161025,2016-12-28 20:35:57 +0000,DieterStier,https://t.co/3uNe1xAFEy,CDU
814206370794864640,2016-12-28 20:28:20 +0000,Thomas_Bareiss,RT @TheBorisBecker: Well done girl !!! So much life in front of you now ...#idemooo #Serbia #Germany https://t.co/bxFdJOrGHq,CDU
814205423569936384,2016-12-28 20:24:34 +0000,Thomas_Bareiss,RT @jreichelt: DARUM brauchen wir einen Aufstand der anständigen Flüchtlinge gegen Gewalt durch Flüchtlinge. Mein @BILD Kommentar… https://t.co/uA3uaMc2SV,CDU
814196518081220608,2016-12-28 19:49:11 +0000,michaelgrossmdb,Das FINALE.....eine gute Zeit !!!🤗 https://t.co/SDkcK7foMA,SPD
814186764898336768,2016-12-28 19:10:26 +0000,MaikBeermann,geht doch... https://t.co/CtckkKj9Z1,CDU
814185373085601792,2016-12-28 19:04:54 +0000,Karl_Lauterbach,Das Amri zuschlagen konnte trotz intensiver Überwachung bedeutet dass bei Gefährder vor Abschiebung nur Haft hilft. Anderes Augenwischerei.,SPD
814181892878716929,2016-12-28 18:51:04 +0000,HellmichMdB,Miteinander ! Helfen ! https://t.co/0IAXPprDnO,SPD
814162429038956544,2016-12-28 17:33:44 +0000,UweSchummer,"RT @robinalexander_: .@JuliaKloeckner kritisiert späte Wende der @spdde bei Abschiebehaft: ""@Ralf_Stegner ist für Zynismus bekannt"".https://t.co/HpKSG34j2X @welt",CDU
814161784999387140,2016-12-28 17:31:10 +0000,NiemaMovassat,#Ikea #USA #Waffen https://t.co/kjkofN9PBA,DIE LINKE
814160925510995968,2016-12-28 17:27:45 +0000,NiemaMovassat,... https://t.co/DVKhQCTs1q,DIE LINKE
814156583806627840,2016-12-28 17:10:30 +0000,monikalazar,"RT @StriegSe: ""Tote Oma"" enthält gar keine Großmutter? An wen bei der #CSU kann ich mich wenden, um das verbieten zu lassen? #VeggieProdukte #Schmidt",GRUENE
814154964855619586,2016-12-28 17:04:04 +0000,SteinekeCDU,Brandenburgs Justizminister auf Abruf mal wieder völlig an der Realität vorbei. Als hätte es die Verbrechen der... https://t.co/zMqckYINJw,CDU
814153019390590982,2016-12-28 16:56:20 +0000,SteinekeCDU,Sebastian #Steineke - Zu Besuch bei #Väterchen #Frost https://t.co/dffy2cFei5,CDU
814151982843920385,2016-12-28 16:52:13 +0000,SteinekeCDU,#Brandenburgs #Justizminister auf Abruf mal wieder voll an der Realität vorbei - Motto: Hauptsache keine… https://t.co/VGIGTvEng7,CDU
814148998554677250,2016-12-28 16:40:22 +0000,kahrs,peinlich. gibt es nix wichtiges? https://t.co/JsslKQnLvb,SPD
814147072270147584,2016-12-28 16:32:42 +0000,matthiasbartke,Interview fürs morgige Mittagsmagazin zur Entschädigung der Opfer vom Breitscheidplatz. https://t.co/pYJt2VbZNV,SPD
814145112850702337,2016-12-28 16:24:55 +0000,ThomasHitschler,"RT @UlrichKelber: Gerda Hasselfeldt sagt Seehofer, Scheuer und Söder den Kampf an. Bravo! ;-) https://t.co/AUBMwrx7Gd",SPD
814142495089102848,2016-12-28 16:14:31 +0000,PLengsfeld,Schicksal eines Berliners: Lese @tip_Berlin seit Jahren (haben sogar Abo)-aber der Politkram war schon immer eher mittelmäßig. #lasttweets,CDU
814142222820110336,2016-12-28 16:13:26 +0000,MartinRosemann,RT @krautreporter: Wir haben die Aussage eines AfD-Mannes zu dem Obdachlosenfall in Berlin überprüft. https://t.co/OBlSJahOFW,SPD
814141693339533315,2016-12-28 16:11:20 +0000,MartinRosemann,"RT @Karl_Lauterbach: Ausreisepflichtige Gefährder gehören in Haft bis zur Abschiebung. Diese Position ist mE richtig u auch ethisch vertretbar, CSU mal im Recht",SPD
814141682837049344,2016-12-28 16:11:17 +0000,W_SK,"RT @o_ton_am: Bedingungsloses Grundeinkommen - Finnen erfahren, ob sie ein bedingungsloses Grundeinkommen erhalten https://t.co/r7khUtK01g",GRUENE
814141208767434754,2016-12-28 16:09:24 +0000,PLengsfeld,"Frage mich nur, was @tip_Berlin so wichtig fand? Doch nicht etwa meine Kontroverse mit Bild/@jreichelt, oder?https://t.co/gIviiftRmq",CDU
814140171285315585,2016-12-28 16:05:17 +0000,NicoleMaisch,"RT @Kai_Klose: Bei allen Jokes: Der eigentliche Aufreger ist doch, was dieser #Schmidt aus dem einstigen @RenateKuenast-Ministeriu… https://t.co/jV10BxRqQa",GRUENE
814140102616240128,2016-12-28 16:05:01 +0000,PLengsfeld,".@tip_Berlin-Team kenne zwar 'Begründung' nicht, aber Pl 52 vor @Schmidtlepp, @MonikaHerrmann1 Könnte schlimmer sein https://t.co/oJdaR2JvzL",CDU
814138336130584576,2016-12-28 15:57:59 +0000,NicoleMaisch,RT @caricatura_ks: Zum 7. Mal zeigt die #CaricaturaGalerie eine große Ausstellung parallel zur #documenta #caricatura7 #Systemfehler… https://t.co/TJ2LxNy2Xe,GRUENE
814134499617423360,2016-12-28 15:42:45 +0000,SteinekeCDU,"RT @Der_Postillon: Neue Sprachregelung: BER eröffnet ""noch in diesem Jahrtausend""#BER https://t.co/obWeRD93d2",CDU
814130348900618240,2016-12-28 15:26:15 +0000,michaelgrossmdb,Familienmännerrunde beim Biathlon auf Schalke. Schön im Ruhrgebiet! 😎👍 https://t.co/Nw3kv3yUYL,SPD
814126061390860288,2016-12-28 15:09:13 +0000,Elfi_Scho_A,Aufmerksame Follower dieser Seite dürften den Begriff schon öfter aufgeschnappt haben: MINT. Damit ist nicht etwa... https://t.co/8EONXkAaKM,SPD
814121050766188545,2016-12-28 14:49:18 +0000,rainerarnold,Das vorletzte Ritual im alten Jahr: Pfeffertagswiegen in Neuffen. Alles ist stabil auf relativ hohem Niveau -... https://t.co/gB4NNXLw8n,SPD
814118242583277568,2016-12-28 14:38:09 +0000,W_SK,"RT @NDRsh: SH-Landwirtschaftsminister Robert #Habeck zur Debatte um vegane #Wurst: ""Ich glaube, die Welt hat andere Probleme."" https://t.co/o7A0KybNTl",GRUENE
814116372846407680,2016-12-28 14:30:43 +0000,FlorianPronold,"Danke für die vielen Glückwünsche zum 44., die mich alle in Sri Lanka erreichen :-) Hier wurde ich mit Milchreiskuc… https://t.co/njFcIuOgc4",SPD
814109255947132928,2016-12-28 14:02:26 +0000,Karl_Lauterbach,Würde weniger Fleisch gegessen wäre GenManipulation Saatgut wohl nicht nötig   Bayer-Chef ist ein Umwelt-Dino https://t.co/ZaLjOZGj5o,SPD
814107609829638144,2016-12-28 13:55:54 +0000,W_SK,RT @hrinfo: Kann ein bedingungsloses #Grundeinkommen Armut und soziale Ausgrenzung verringern und Menschen zum Arbeiten motivie… https://t.co/vtLhttZYo7,GRUENE
814106484489486336,2016-12-28 13:51:25 +0000,W_SK,"Kommt jetzt auch das Aus für Fleischtomaten, Leberkäse und Marzipankartoffeln?https://t.co/NcMTdsqNWM",GRUENE
